lat	lon	n_unique_classes	classes_present	mode_winner	overidden_crops
62.95833333333333	28.041666666666657	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
62.95833333333333	28.12499999999997	2	[1.0, 5.0]	1	temf_till
62.95833333333333	28.208333333333314	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
62.95833333333333	28.291666666666657	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
62.95833333333333	29.37499999999997	2	[1.0, 5.0]	1	temf_till
62.95833333333333	29.541666666666657	2	[1.0, 5.0]	1	temf_till
62.95833333333333	29.62499999999997	2	[1.0, 5.0]	1	temf_till
62.95833333333333	33.87499999999997	2	[1.0, 5.0]	1	temf_till
62.95833333333333	39.29166666666666	2	[1.0, 5.0]	1	temf_till
62.95833333333333	39.37499999999997	2	[1.0, 5.0]	1	temf_till
62.95833333333333	39.54166666666666	2	[1.0, 5.0]	1	temf_till
62.95833333333333	40.04166666666666	2	[1.0, 5.0]	1	temf_till
62.95833333333333	40.12499999999997	2	[1.0, 5.0]	1	temf_till
62.95833333333333	42.458333333333314	2	[1.0, 5.0]	1	temf_till
62.95833333333333	42.54166666666666	2	[1.0, 5.0]	1	temf_till
62.95833333333333	42.62499999999997	2	[1.0, 5.0]	1	temf_till
62.95833333333333	42.708333333333314	2	[1.0, 5.0]	1	temf_till
62.95833333333333	44.12499999999997	2	[1.0, 5.0]	1	temf_till
62.95833333333333	52.04166666666666	2	[1.0, 5.0]	1	temf_till
62.95833333333333	129.54166666666666	2	[1.0, 5.0]	1	temf_till
62.875	6.958333333333314	2	[1.0, 5.0]	1	temf_till
62.875	7.124999999999972	2	[1.0, 5.0]	1	temf_till
62.875	7.208333333333314	2	[1.0, 5.0]	1	temf_till
62.875	7.374999999999972	2	[1.0, 5.0]	1	temf_till
62.875	7.874999999999972	2	[1.0, 5.0]	1	temf_till
62.875	8.208333333333314	2	[1.0, 5.0]	1	temf_till
62.875	8.291666666666657	2	[1.0, 5.0]	1	temf_till
62.875	8.458333333333314	2	[1.0, 5.0]	1	temf_till
62.875	8.624999999999972	2	[1.0, 5.0]	1	temf_till
62.875	9.874999999999972	2	[1.0, 5.0]	1	temf_till
62.875	9.958333333333314	2	[1.0, 5.0]	1	temf_till
62.875	10.041666666666657	2	[1.0, 5.0]	1	temf_till
62.875	11.208333333333314	2	[1.0, 5.0]	1	temf_till
62.875	11.291666666666657	2	[1.0, 5.0]	1	temf_till
62.875	11.374999999999972	2	[1.0, 5.0]	1	temf_till
62.875	21.37499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
62.875	21.62499999999997	2	[1.0, 5.0]	1	temf_till
62.875	21.708333333333314	2	[1.0, 5.0]	1	temf_till
62.875	21.791666666666657	2	[1.0, 5.0]	1	temf_till
62.875	21.958333333333314	2	[1.0, 5.0]	1	temf_till
62.875	22.041666666666657	2	[1.0, 5.0]	1	temf_till
62.875	22.12499999999997	2	[1.0, 5.0]	1	temf_till
62.875	22.37499999999997	2	[1.0, 5.0]	1	temf_till
62.875	22.541666666666657	2	[1.0, 5.0]	1	temf_till
62.875	22.62499999999997	2	[1.0, 5.0]	1	temf_till
62.875	22.708333333333314	2	[1.0, 5.0]	1	temf_till
62.875	22.791666666666657	2	[1.0, 5.0]	1	temf_till
62.875	22.87499999999997	2	[1.0, 5.0]	1	temf_till
62.875	22.958333333333314	2	[1.0, 5.0]	1	temf_till
62.875	23.208333333333314	2	[1.0, 5.0]	1	temf_till
62.875	23.291666666666657	2	[1.0, 5.0]	1	temf_till
62.875	23.37499999999997	2	[1.0, 5.0]	1	temf_till
62.875	23.458333333333314	2	[1.0, 5.0]	1	temf_till
62.875	23.541666666666657	2	[1.0, 5.0]	1	temf_till
62.875	23.87499999999997	2	[1.0, 5.0]	1	temf_till
62.875	23.958333333333314	2	[1.0, 5.0]	1	temf_till
62.875	24.12499999999997	2	[1.0, 5.0]	1	temf_till
62.875	24.208333333333314	2	[1.0, 5.0]	1	temf_till
62.875	24.708333333333314	2	[1.0, 5.0]	1	temf_till
62.875	24.87499999999997	2	[1.0, 5.0]	1	temf_till
62.875	24.958333333333314	2	[1.0, 5.0]	1	temf_till
62.875	25.041666666666657	2	[1.0, 5.0]	1	temf_till
62.875	26.291666666666657	2	[1.0, 5.0]	1	temf_till
62.875	26.37499999999997	2	[1.0, 5.0]	1	temf_till
62.875	26.541666666666657	2	[1.0, 5.0]	1	temf_till
62.875	26.708333333333314	2	[1.0, 5.0]	1	temf_till
62.875	28.041666666666657	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
62.875	28.12499999999997	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
62.875	28.208333333333314	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
62.875	28.291666666666657	2	[1.0, 5.0]	1	temf_till
62.875	28.37499999999997	2	[1.0, 5.0]	1	temf_till
62.875	28.541666666666657	2	[1.0, 5.0]	1	temf_till
62.875	29.208333333333314	2	[1.0, 5.0]	1	temf_till
62.875	29.37499999999997	2	[1.0, 5.0]	1	temf_till
62.875	29.458333333333314	2	[1.0, 5.0]	1	temf_till
62.875	29.541666666666657	2	[1.0, 5.0]	1	temf_till
62.875	34.708333333333314	2	[1.0, 5.0]	1	temf_till
62.875	39.62499999999997	2	[1.0, 5.0]	1	temf_till
62.875	39.708333333333314	2	[1.0, 5.0]	1	temf_till
62.875	39.79166666666666	2	[1.0, 5.0]	1	temf_till
62.875	40.29166666666666	2	[1.0, 5.0]	1	temf_till
62.875	42.54166666666666	2	[1.0, 5.0]	1	temf_till
62.875	42.62499999999997	2	[1.0, 5.0]	1	temf_till
62.875	42.708333333333314	2	[1.0, 5.0]	1	temf_till
62.875	42.79166666666666	2	[1.0, 5.0]	1	temf_till
62.875	43.04166666666666	2	[1.0, 5.0]	1	temf_till
62.875	51.958333333333314	2	[1.0, 5.0]	1	temf_till
62.875	53.208333333333314	2	[1.0, 5.0]	1	temf_till
62.875	53.29166666666666	2	[1.0, 5.0]	1	temf_till
62.875	53.37499999999997	2	[1.0, 5.0]	1	temf_till
62.875	56.79166666666666	2	[1.0, 5.0]	1	temf_till
62.791666666666664	7.041666666666657	2	[1.0, 5.0]	1	temf_till
62.791666666666664	7.541666666666657	2	[1.0, 5.0]	1	temf_till
62.791666666666664	7.791666666666657	2	[1.0, 5.0]	1	temf_till
62.791666666666664	7.874999999999972	2	[1.0, 5.0]	1	temf_till
62.791666666666664	8.124999999999972	2	[1.0, 5.0]	1	temf_till
62.791666666666664	9.624999999999972	2	[1.0, 5.0]	1	temf_till
62.791666666666664	10.041666666666657	2	[1.0, 5.0]	1	temf_till
62.791666666666664	21.291666666666657	2	[1.0, 5.0]	1	temf_till
62.791666666666664	21.458333333333314	2	[1.0, 5.0]	1	temf_till
62.791666666666664	21.708333333333314	2	[1.0, 5.0]	1	temf_till
62.791666666666664	21.87499999999997	2	[1.0, 5.0]	1	temf_till
62.791666666666664	22.37499999999997	2	[1.0, 5.0]	1	temf_till
62.791666666666664	22.541666666666657	2	[1.0, 5.0]	1	temf_till
62.791666666666664	22.62499999999997	2	[1.0, 5.0]	1	temf_till
62.791666666666664	22.708333333333314	2	[1.0, 5.0]	1	temf_till
62.791666666666664	22.791666666666657	2	[1.0, 5.0]	1	temf_till
62.791666666666664	22.87499999999997	2	[1.0, 5.0]	1	temf_till
62.791666666666664	22.958333333333314	2	[1.0, 5.0]	1	temf_till
62.791666666666664	23.041666666666657	2	[1.0, 5.0]	1	temf_till
62.791666666666664	23.458333333333314	2	[1.0, 5.0]	1	temf_till
62.791666666666664	23.541666666666657	2	[1.0, 5.0]	1	temf_till
62.791666666666664	23.62499999999997	2	[1.0, 5.0]	1	temf_till
62.791666666666664	23.958333333333314	2	[1.0, 5.0]	1	temf_till
62.791666666666664	24.041666666666657	2	[1.0, 5.0]	1	temf_till
62.791666666666664	24.12499999999997	2	[1.0, 5.0]	1	temf_till
62.791666666666664	24.791666666666657	2	[1.0, 5.0]	1	temf_till
62.791666666666664	24.958333333333314	2	[1.0, 5.0]	1	temf_till
62.791666666666664	25.041666666666657	2	[1.0, 5.0]	1	temf_till
62.791666666666664	25.791666666666657	2	[1.0, 5.0]	1	temf_till
62.791666666666664	26.12499999999997	2	[1.0, 5.0]	1	temf_till
62.791666666666664	26.708333333333314	2	[1.0, 5.0]	1	temf_till
62.791666666666664	26.87499999999997	2	[1.0, 5.0]	1	temf_till
62.791666666666664	27.041666666666657	2	[1.0, 5.0]	1	temf_till
62.791666666666664	27.62499999999997	2	[1.0, 5.0]	1	temf_till
62.791666666666664	28.041666666666657	3	[1.0, 4.0, 5.0]	4	temf_till,pota_till
62.791666666666664	28.62499999999997	2	[1.0, 5.0]	1	temf_till
62.791666666666664	29.12499999999997	2	[1.0, 5.0]	1	temf_till
62.791666666666664	29.208333333333314	2	[1.0, 5.0]	1	temf_till
62.791666666666664	29.291666666666657	2	[1.0, 5.0]	1	temf_till
62.791666666666664	29.37499999999997	2	[1.0, 5.0]	1	temf_till
62.791666666666664	29.458333333333314	2	[1.0, 5.0]	1	temf_till
62.791666666666664	35.04166666666666	2	[1.0, 5.0]	1	temf_till
62.791666666666664	38.54166666666666	2	[1.0, 5.0]	1	temf_till
62.791666666666664	39.12499999999997	2	[1.0, 5.0]	1	temf_till
62.791666666666664	39.79166666666666	2	[1.0, 5.0]	1	temf_till
62.791666666666664	39.87499999999997	2	[1.0, 5.0]	1	temf_till
62.791666666666664	40.29166666666666	2	[1.0, 5.0]	1	temf_till
62.791666666666664	41.12499999999997	2	[1.0, 5.0]	1	temf_till
62.791666666666664	41.208333333333314	2	[1.0, 5.0]	1	temf_till
62.791666666666664	42.708333333333314	2	[1.0, 5.0]	1	temf_till
62.791666666666664	42.79166666666666	2	[1.0, 5.0]	1	temf_till
62.791666666666664	43.04166666666666	2	[1.0, 5.0]	1	temf_till
62.791666666666664	43.12499999999997	2	[1.0, 5.0]	1	temf_till
62.791666666666664	43.208333333333314	2	[1.0, 5.0]	1	temf_till
62.791666666666664	43.29166666666666	2	[1.0, 5.0]	1	temf_till
62.791666666666664	50.62499999999997	2	[1.0, 5.0]	1	temf_till
62.791666666666664	50.708333333333314	2	[1.0, 5.0]	1	temf_till
62.791666666666664	52.958333333333314	2	[1.0, 5.0]	1	temf_till
62.791666666666664	53.04166666666666	2	[1.0, 5.0]	1	temf_till
62.791666666666664	53.208333333333314	2	[1.0, 5.0]	1	temf_till
62.791666666666664	53.29166666666666	2	[1.0, 5.0]	1	temf_till
62.791666666666664	57.458333333333314	2	[1.0, 5.0]	1	temf_till
62.70833333333333	7.124999999999972	2	[1.0, 5.0]	1	temf_till
62.70833333333333	7.541666666666657	2	[1.0, 5.0]	1	temf_till
62.70833333333333	9.374999999999972	2	[1.0, 5.0]	1	temf_till
62.70833333333333	9.458333333333314	2	[1.0, 5.0]	1	temf_till
62.70833333333333	9.541666666666657	2	[1.0, 5.0]	1	temf_till
62.70833333333333	9.874999999999972	2	[1.0, 5.0]	1	temf_till
62.70833333333333	11.458333333333314	2	[1.0, 5.0]	1	temf_till
62.70833333333333	21.208333333333314	2	[1.0, 5.0]	1	temf_till
62.70833333333333	21.291666666666657	2	[1.0, 5.0]	1	temf_till
62.70833333333333	21.62499999999997	2	[1.0, 5.0]	1	temf_till
62.70833333333333	21.708333333333314	2	[1.0, 5.0]	1	temf_till
62.70833333333333	21.87499999999997	2	[1.0, 5.0]	1	temf_till
62.70833333333333	21.958333333333314	2	[1.0, 5.0]	1	temf_till
62.70833333333333	22.291666666666657	2	[1.0, 5.0]	1	temf_till
62.70833333333333	22.37499999999997	2	[1.0, 5.0]	1	temf_till
62.70833333333333	22.458333333333314	2	[1.0, 5.0]	1	temf_till
62.70833333333333	22.541666666666657	2	[1.0, 5.0]	1	temf_till
62.70833333333333	22.62499999999997	2	[1.0, 5.0]	1	temf_till
62.70833333333333	22.708333333333314	2	[1.0, 5.0]	1	temf_till
62.70833333333333	22.791666666666657	2	[1.0, 5.0]	1	temf_till
62.70833333333333	23.12499999999997	2	[1.0, 5.0]	1	temf_till
62.70833333333333	23.458333333333314	2	[1.0, 5.0]	1	temf_till
62.70833333333333	23.541666666666657	2	[1.0, 5.0]	1	temf_till
62.70833333333333	23.791666666666657	2	[1.0, 5.0]	1	temf_till
62.70833333333333	23.87499999999997	2	[1.0, 5.0]	1	temf_till
62.70833333333333	23.958333333333314	2	[1.0, 5.0]	1	temf_till
62.70833333333333	24.041666666666657	2	[1.0, 5.0]	1	temf_till
62.70833333333333	24.12499999999997	2	[1.0, 5.0]	1	temf_till
62.70833333333333	25.041666666666657	2	[1.0, 5.0]	1	temf_till
62.70833333333333	25.12499999999997	2	[1.0, 5.0]	1	temf_till
62.70833333333333	25.208333333333314	2	[1.0, 5.0]	1	temf_till
62.70833333333333	25.291666666666657	2	[1.0, 5.0]	1	temf_till
62.70833333333333	25.37499999999997	2	[1.0, 5.0]	1	temf_till
62.70833333333333	25.791666666666657	2	[1.0, 5.0]	1	temf_till
62.70833333333333	26.458333333333314	2	[1.0, 5.0]	1	temf_till
62.70833333333333	26.62499999999997	2	[1.0, 5.0]	1	temf_till
62.70833333333333	26.708333333333314	2	[1.0, 5.0]	1	temf_till
62.70833333333333	26.791666666666657	2	[1.0, 5.0]	1	temf_till
62.70833333333333	27.62499999999997	2	[1.0, 5.0]	1	temf_till
62.70833333333333	27.87499999999997	2	[1.0, 5.0]	1	temf_till
62.70833333333333	28.041666666666657	2	[1.0, 5.0]	1	temf_till
62.70833333333333	29.041666666666657	2	[1.0, 5.0]	1	temf_till
62.70833333333333	29.12499999999997	2	[1.0, 5.0]	1	temf_till
62.70833333333333	29.208333333333314	2	[1.0, 5.0]	1	temf_till
62.70833333333333	29.458333333333314	2	[1.0, 5.0]	1	temf_till
62.70833333333333	38.458333333333314	2	[1.0, 5.0]	1	temf_till
62.70833333333333	39.37499999999997	2	[1.0, 5.0]	1	temf_till
62.70833333333333	39.79166666666666	2	[1.0, 5.0]	1	temf_till
62.70833333333333	39.87499999999997	2	[1.0, 5.0]	1	temf_till
62.70833333333333	39.958333333333314	2	[1.0, 5.0]	1	temf_till
62.70833333333333	43.208333333333314	2	[1.0, 5.0]	1	temf_till
62.70833333333333	43.29166666666666	2	[1.0, 5.0]	1	temf_till
62.70833333333333	44.29166666666666	2	[1.0, 5.0]	1	temf_till
62.70833333333333	46.29166666666666	2	[1.0, 5.0]	1	temf_till
62.70833333333333	46.37499999999997	2	[1.0, 5.0]	1	temf_till
62.625	6.208333333333314	2	[1.0, 5.0]	1	temf_till
62.625	6.541666666666657	2	[1.0, 5.0]	1	temf_till
62.625	6.874999999999972	2	[1.0, 5.0]	1	temf_till
62.625	7.458333333333314	2	[1.0, 5.0]	1	temf_till
62.625	9.291666666666657	2	[1.0, 5.0]	1	temf_till
62.625	9.374999999999972	2	[1.0, 5.0]	1	temf_till
62.625	9.458333333333314	2	[1.0, 5.0]	1	temf_till
62.625	9.541666666666657	2	[1.0, 5.0]	1	temf_till
62.625	9.624999999999972	2	[1.0, 5.0]	1	temf_till
62.625	9.708333333333314	2	[1.0, 5.0]	1	temf_till
62.625	9.791666666666657	2	[1.0, 5.0]	1	temf_till
62.625	9.874999999999972	2	[1.0, 5.0]	1	temf_till
62.625	11.874999999999972	2	[1.0, 5.0]	1	temf_till
62.625	21.208333333333314	2	[1.0, 5.0]	1	temf_till
62.625	21.458333333333314	2	[1.0, 5.0]	1	temf_till
62.625	21.541666666666657	2	[1.0, 5.0]	1	temf_till
62.625	21.62499999999997	2	[1.0, 5.0]	1	temf_till
62.625	21.87499999999997	2	[1.0, 5.0]	1	temf_till
62.625	22.208333333333314	2	[1.0, 5.0]	1	temf_till
62.625	22.291666666666657	2	[1.0, 5.0]	1	temf_till
62.625	22.37499999999997	2	[1.0, 5.0]	1	temf_till
62.625	22.458333333333314	2	[1.0, 5.0]	1	temf_till
62.625	22.541666666666657	2	[1.0, 5.0]	1	temf_till
62.625	22.62499999999997	2	[1.0, 5.0]	1	temf_till
62.625	22.708333333333314	2	[1.0, 5.0]	1	temf_till
62.625	22.791666666666657	2	[1.0, 5.0]	1	temf_till
62.625	22.87499999999997	2	[1.0, 5.0]	1	temf_till
62.625	22.958333333333314	2	[1.0, 5.0]	1	temf_till
62.625	23.041666666666657	2	[1.0, 5.0]	1	temf_till
62.625	23.12499999999997	2	[1.0, 5.0]	1	temf_till
62.625	23.208333333333314	2	[1.0, 5.0]	1	temf_till
62.625	23.291666666666657	2	[1.0, 5.0]	1	temf_till
62.625	23.458333333333314	2	[1.0, 5.0]	1	temf_till
62.625	23.541666666666657	2	[1.0, 5.0]	1	temf_till
62.625	23.62499999999997	2	[1.0, 5.0]	1	temf_till
62.625	23.708333333333314	2	[1.0, 5.0]	1	temf_till
62.625	23.791666666666657	2	[1.0, 5.0]	1	temf_till
62.625	23.87499999999997	2	[1.0, 5.0]	1	temf_till
62.625	25.041666666666657	2	[1.0, 5.0]	1	temf_till
62.625	25.291666666666657	2	[1.0, 5.0]	1	temf_till
62.625	25.541666666666657	2	[1.0, 5.0]	1	temf_till
62.625	25.62499999999997	2	[1.0, 5.0]	1	temf_till
62.625	26.208333333333314	2	[1.0, 5.0]	1	temf_till
62.625	26.791666666666657	2	[1.0, 5.0]	1	temf_till
62.625	26.87499999999997	2	[1.0, 5.0]	1	temf_till
62.625	27.12499999999997	2	[1.0, 5.0]	1	temf_till
62.625	27.791666666666657	2	[1.0, 5.0]	1	temf_till
62.625	29.12499999999997	2	[1.0, 5.0]	1	temf_till
62.625	29.208333333333314	2	[1.0, 5.0]	1	temf_till
62.625	29.291666666666657	2	[1.0, 5.0]	1	temf_till
62.625	29.458333333333314	2	[1.0, 5.0]	1	temf_till
62.625	29.541666666666657	2	[1.0, 5.0]	1	temf_till
62.625	29.87499999999997	2	[1.0, 5.0]	1	temf_till
62.625	29.958333333333314	2	[1.0, 5.0]	1	temf_till
62.625	33.708333333333314	2	[1.0, 5.0]	1	temf_till
62.625	33.958333333333314	2	[1.0, 5.0]	1	temf_till
62.625	34.29166666666666	2	[1.0, 5.0]	1	temf_till
62.625	34.79166666666666	2	[1.0, 5.0]	1	temf_till
62.625	35.04166666666666	2	[1.0, 5.0]	1	temf_till
62.625	36.458333333333314	2	[1.0, 5.0]	1	temf_till
62.625	39.79166666666666	2	[1.0, 5.0]	1	temf_till
62.625	39.87499999999997	2	[1.0, 5.0]	1	temf_till
62.625	40.12499999999997	2	[1.0, 5.0]	1	temf_till
62.625	40.37499999999997	2	[1.0, 5.0]	1	temf_till
62.625	40.458333333333314	2	[1.0, 5.0]	1	temf_till
62.625	42.958333333333314	2	[1.0, 5.0]	1	temf_till
62.625	43.04166666666666	2	[1.0, 5.0]	1	temf_till
62.625	43.12499999999997	2	[1.0, 5.0]	1	temf_till
62.625	43.62499999999997	2	[1.0, 5.0]	1	temf_till
62.625	45.29166666666666	2	[1.0, 5.0]	1	temf_till
62.625	50.87499999999997	2	[1.0, 5.0]	1	temf_till
62.625	50.958333333333314	2	[1.0, 5.0]	1	temf_till
62.625	52.79166666666666	2	[1.0, 5.0]	1	temf_till
62.625	56.04166666666666	2	[1.0, 5.0]	1	temf_till
62.541666666666664	6.124999999999972	2	[1.0, 5.0]	1	temf_till
62.541666666666664	6.624999999999972	2	[1.0, 5.0]	1	temf_till
62.541666666666664	6.708333333333314	2	[1.0, 5.0]	1	temf_till
62.541666666666664	7.458333333333314	2	[1.0, 5.0]	1	temf_till
62.541666666666664	7.541666666666657	2	[1.0, 5.0]	1	temf_till
62.541666666666664	9.291666666666657	2	[1.0, 5.0]	1	temf_till
62.541666666666664	9.374999999999972	2	[1.0, 5.0]	1	temf_till
62.541666666666664	9.458333333333314	2	[1.0, 5.0]	1	temf_till
62.541666666666664	9.624999999999972	2	[1.0, 5.0]	1	temf_till
62.541666666666664	11.374999999999972	2	[1.0, 5.0]	1	temf_till
62.541666666666664	11.458333333333314	2	[1.0, 5.0]	1	temf_till
62.541666666666664	21.208333333333314	2	[1.0, 5.0]	1	temf_till
62.541666666666664	21.291666666666657	2	[1.0, 5.0]	1	temf_till
62.541666666666664	21.37499999999997	2	[1.0, 5.0]	1	temf_till
62.541666666666664	21.458333333333314	2	[1.0, 5.0]	1	temf_till
62.541666666666664	21.791666666666657	2	[1.0, 5.0]	1	temf_till
62.541666666666664	21.87499999999997	2	[1.0, 5.0]	1	temf_till
62.541666666666664	21.958333333333314	2	[1.0, 5.0]	1	temf_till
62.541666666666664	22.041666666666657	2	[1.0, 5.0]	1	temf_till
62.541666666666664	22.208333333333314	2	[1.0, 5.0]	1	temf_till
62.541666666666664	22.291666666666657	2	[1.0, 5.0]	1	temf_till
62.541666666666664	22.37499999999997	2	[1.0, 5.0]	1	temf_till
62.541666666666664	22.541666666666657	2	[1.0, 5.0]	1	temf_till
62.541666666666664	22.62499999999997	2	[1.0, 5.0]	1	temf_till
62.541666666666664	22.708333333333314	2	[1.0, 5.0]	1	temf_till
62.541666666666664	22.791666666666657	2	[1.0, 5.0]	1	temf_till
62.541666666666664	22.87499999999997	2	[1.0, 5.0]	1	temf_till
62.541666666666664	23.041666666666657	2	[1.0, 5.0]	1	temf_till
62.541666666666664	23.12499999999997	2	[1.0, 5.0]	1	temf_till
62.541666666666664	23.208333333333314	2	[1.0, 5.0]	1	temf_till
62.541666666666664	23.291666666666657	2	[1.0, 5.0]	1	temf_till
62.541666666666664	23.37499999999997	2	[1.0, 5.0]	1	temf_till
62.541666666666664	23.458333333333314	2	[1.0, 5.0]	1	temf_till
62.541666666666664	23.62499999999997	2	[1.0, 5.0]	1	temf_till
62.541666666666664	23.708333333333314	2	[1.0, 5.0]	1	temf_till
62.541666666666664	23.87499999999997	2	[1.0, 5.0]	1	temf_till
62.541666666666664	23.958333333333314	2	[1.0, 5.0]	1	temf_till
62.541666666666664	24.041666666666657	2	[1.0, 5.0]	1	temf_till
62.541666666666664	25.291666666666657	2	[1.0, 5.0]	1	temf_till
62.541666666666664	25.37499999999997	2	[1.0, 5.0]	1	temf_till
62.541666666666664	25.62499999999997	2	[1.0, 5.0]	1	temf_till
62.541666666666664	25.708333333333314	2	[1.0, 5.0]	1	temf_till
62.541666666666664	25.791666666666657	2	[1.0, 5.0]	1	temf_till
62.541666666666664	25.87499999999997	2	[1.0, 5.0]	1	temf_till
62.541666666666664	26.041666666666657	2	[1.0, 5.0]	1	temf_till
62.541666666666664	26.291666666666657	2	[1.0, 5.0]	1	temf_till
62.541666666666664	27.12499999999997	2	[1.0, 5.0]	1	temf_till
62.541666666666664	27.208333333333314	2	[1.0, 5.0]	1	temf_till
62.541666666666664	28.12499999999997	2	[1.0, 5.0]	1	temf_till
62.541666666666664	29.208333333333314	2	[1.0, 5.0]	1	temf_till
62.541666666666664	29.37499999999997	2	[1.0, 5.0]	1	temf_till
62.541666666666664	29.458333333333314	2	[1.0, 5.0]	1	temf_till
62.541666666666664	29.541666666666657	2	[1.0, 5.0]	1	temf_till
62.541666666666664	29.87499999999997	2	[1.0, 5.0]	1	temf_till
62.541666666666664	29.958333333333314	2	[1.0, 5.0]	1	temf_till
62.541666666666664	30.041666666666657	2	[1.0, 5.0]	1	temf_till
62.541666666666664	33.958333333333314	2	[1.0, 5.0]	1	temf_till
62.541666666666664	34.04166666666666	2	[1.0, 5.0]	1	temf_till
62.541666666666664	35.04166666666666	2	[1.0, 5.0]	1	temf_till
62.541666666666664	35.12499999999997	2	[1.0, 5.0]	1	temf_till
62.541666666666664	35.208333333333314	2	[1.0, 5.0]	1	temf_till
62.541666666666664	35.29166666666666	2	[1.0, 5.0]	1	temf_till
62.541666666666664	39.708333333333314	2	[1.0, 5.0]	1	temf_till
62.541666666666664	39.79166666666666	2	[1.0, 5.0]	1	temf_till
62.541666666666664	42.958333333333314	2	[1.0, 5.0]	1	temf_till
62.541666666666664	43.04166666666666	2	[1.0, 5.0]	1	temf_till
62.541666666666664	43.12499999999997	2	[1.0, 5.0]	1	temf_till
62.541666666666664	43.208333333333314	2	[1.0, 5.0]	1	temf_till
62.541666666666664	43.62499999999997	2	[1.0, 5.0]	1	temf_till
62.541666666666664	43.708333333333314	2	[1.0, 5.0]	1	temf_till
62.541666666666664	50.87499999999997	2	[1.0, 5.0]	1	temf_till
62.541666666666664	52.208333333333314	2	[1.0, 5.0]	1	temf_till
62.45833333333333	6.374999999999972	2	[1.0, 5.0]	1	temf_till
62.45833333333333	6.541666666666657	2	[1.0, 5.0]	1	temf_till
62.45833333333333	6.791666666666657	2	[1.0, 5.0]	1	temf_till
62.45833333333333	9.541666666666657	2	[1.0, 5.0]	1	temf_till
62.45833333333333	9.624999999999972	2	[1.0, 5.0]	1	temf_till
62.45833333333333	21.291666666666657	2	[1.0, 5.0]	1	temf_till
62.45833333333333	21.37499999999997	2	[1.0, 5.0]	1	temf_till
62.45833333333333	21.458333333333314	2	[1.0, 5.0]	1	temf_till
62.45833333333333	21.62499999999997	2	[1.0, 5.0]	1	temf_till
62.45833333333333	21.708333333333314	2	[1.0, 5.0]	1	temf_till
62.45833333333333	21.87499999999997	2	[1.0, 5.0]	1	temf_till
62.45833333333333	21.958333333333314	2	[1.0, 5.0]	1	temf_till
62.45833333333333	22.041666666666657	2	[1.0, 5.0]	1	temf_till
62.45833333333333	22.12499999999997	2	[1.0, 5.0]	1	temf_till
62.45833333333333	22.208333333333314	2	[1.0, 5.0]	1	temf_till
62.45833333333333	22.291666666666657	2	[1.0, 5.0]	1	temf_till
62.45833333333333	22.791666666666657	2	[1.0, 5.0]	1	temf_till
62.45833333333333	22.87499999999997	2	[1.0, 5.0]	1	temf_till
62.45833333333333	22.958333333333314	2	[1.0, 5.0]	1	temf_till
62.45833333333333	23.041666666666657	2	[1.0, 5.0]	1	temf_till
62.45833333333333	23.12499999999997	2	[1.0, 5.0]	1	temf_till
62.45833333333333	23.208333333333314	2	[1.0, 5.0]	1	temf_till
62.45833333333333	23.541666666666657	2	[1.0, 5.0]	1	temf_till
62.45833333333333	23.62499999999997	2	[1.0, 5.0]	1	temf_till
62.45833333333333	23.958333333333314	2	[1.0, 5.0]	1	temf_till
62.45833333333333	25.37499999999997	2	[1.0, 5.0]	1	temf_till
62.45833333333333	25.87499999999997	2	[1.0, 5.0]	1	temf_till
62.45833333333333	25.958333333333314	2	[1.0, 5.0]	1	temf_till
62.45833333333333	26.041666666666657	2	[1.0, 5.0]	1	temf_till
62.45833333333333	26.291666666666657	2	[1.0, 5.0]	1	temf_till
62.45833333333333	26.37499999999997	2	[1.0, 5.0]	1	temf_till
62.45833333333333	27.37499999999997	2	[1.0, 5.0]	1	temf_till
62.45833333333333	29.541666666666657	2	[1.0, 5.0]	1	temf_till
62.45833333333333	29.87499999999997	2	[1.0, 5.0]	1	temf_till
62.45833333333333	29.958333333333314	2	[1.0, 5.0]	1	temf_till
62.45833333333333	30.041666666666657	2	[1.0, 5.0]	1	temf_till
62.45833333333333	35.12499999999997	2	[1.0, 5.0]	1	temf_till
62.45833333333333	35.208333333333314	2	[1.0, 5.0]	1	temf_till
62.45833333333333	35.29166666666666	2	[1.0, 5.0]	1	temf_till
62.45833333333333	35.37499999999997	2	[1.0, 5.0]	1	temf_till
62.45833333333333	38.708333333333314	2	[1.0, 5.0]	1	temf_till
62.45833333333333	39.708333333333314	2	[1.0, 5.0]	1	temf_till
62.45833333333333	39.79166666666666	2	[1.0, 5.0]	1	temf_till
62.45833333333333	42.87499999999997	2	[1.0, 5.0]	1	temf_till
62.45833333333333	42.958333333333314	2	[1.0, 5.0]	1	temf_till
62.45833333333333	43.04166666666666	2	[1.0, 5.0]	1	temf_till
62.45833333333333	43.12499999999997	2	[1.0, 5.0]	1	temf_till
